order_id,store_id,city,category,order_timestamp,day_of_week,order_hour,is_peak_hour,pick_time_min,pack_time_min,dispatch_time_min,delivery_time_min,total_fulfillment_time_min,sla_breached,stockout_flag,cancelled_flag,revenue_inr,items_count,customer_rating
ORD108193,DS_Delhi_Lajpat,Delhi,Staples,2024-08-19 17:06:00,Monday,17,0,8.3,2.6,1.5,21.1,33.5,1,0,0,758.01,9,3.8
ORD108194,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-12-21 18:33:00,Saturday,18,0,4.5,2.8,1.9,18.0,27.2,0,0,0,1060.31,4,4.5
ORD108195,DS_Pune_Kothrud,Pune,Snacks,2024-12-11 12:41:00,Wednesday,12,1,9.2,3.7,1.7,32.3,46.89999999999999,1,1,0,173.99,9,4.4
ORD108196,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-04-20 17:23:00,Saturday,17,0,4.3,1.8,2.5,19.3,27.9,0,0,0,1221.28,1,4.4
ORD108197,DS_Delhi_CP,Delhi,Snacks,2024-02-03 08:16:00,Saturday,8,1,8.7,2.9,1.8,25.5,38.9,1,0,0,1114.7,10,3.2
ORD108198,DS_Delhi_CP,Delhi,Dairy,2024-06-13 12:56:00,Thursday,12,1,9.8,1.7,1.7,23.5,36.7,1,0,0,1088.84,4,3.9
ORD108199,DS_Mumbai_BKC,Mumbai,Snacks,2024-10-20 18:23:00,Sunday,18,0,7.2,3.8,1.3,24.3,36.6,1,0,0,1347.05,1,3.4
ORD108200,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-05-11 17:43:00,Saturday,17,0,4.9,3.3,1.8,19.8,29.8,0,0,0,1073.56,5,4.4
ORD108201,DS_Delhi_CP,Delhi,Beverages,2024-02-06 06:08:00,Tuesday,6,0,4.5,2.8,1.9,22.8,32.0,1,1,0,967.37,11,3.5
ORD108202,DS_Mumbai_Andheri,Mumbai,Dairy,2024-11-19 20:04:00,Tuesday,20,1,9.0,2.0,1.5,17.2,29.7,0,0,0,1372.83,7,3.9
ORD108203,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-03-08 08:09:00,Friday,8,1,13.2,3.7,2.6,19.2,38.7,1,0,0,286.86,1,2.9
ORD108204,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-07-27 23:31:00,Saturday,23,0,6.6,4.9,1.8,18.5,31.8,1,0,0,714.17,2,3.1
ORD108205,DS_Mumbai_Andheri,Mumbai,Staples,2024-09-26 15:35:00,Thursday,15,0,6.1,2.9,1.0,12.8,22.8,0,0,0,623.3,6,3.8
ORD108206,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-12-28 19:45:00,Saturday,19,1,6.8,2.3,2.3,20.8,32.2,1,0,0,1485.43,3,4.2
ORD108207,DS_Mumbai_Andheri,Mumbai,Dairy,2024-11-25 16:51:00,Monday,16,0,5.3,3.3,2.2,25.7,36.5,1,0,0,1474.75,8,3.4
ORD108208,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-06-26 18:31:00,Wednesday,18,0,6.9,2.1,2.9,12.8,24.700000000000003,0,0,0,1349.96,10,4.4
ORD108209,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-10-20 07:29:00,Sunday,7,0,9.1,1.8,2.3,13.0,26.2,0,0,0,1519.79,5,5.0
ORD108210,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-03-13 13:21:00,Wednesday,13,1,6.2,1.5,1.4,18.6,27.700000000000003,0,0,0,1738.14,12,4.4
ORD108211,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-02-12 20:56:00,Monday,20,1,13.6,4.2,2.1,24.0,43.900000000000006,1,0,0,353.09,5,3.5
ORD108212,DS_Pune_Kothrud,Pune,Beverages,2024-01-12 07:19:00,Friday,7,0,6.8,2.8,2.1,14.3,26.0,0,0,0,1292.11,11,3.7
ORD108213,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-03-07 20:56:00,Thursday,20,1,10.1,3.0,1.7,20.2,35.0,1,0,0,405.77,6,3.9
ORD108214,DS_Delhi_CP,Delhi,Frozen,2024-08-23 15:13:00,Friday,15,0,6.9,4.9,2.7,12.0,26.5,0,0,0,382.06,7,4.1
ORD108215,DS_Delhi_CP,Delhi,Personal Care,2024-03-06 16:03:00,Wednesday,16,0,3.3,1.2,3.1,25.4,33.0,1,0,0,1437.71,5,3.4
ORD108216,DS_Delhi_Lajpat,Delhi,Frozen,2024-08-21 13:57:00,Wednesday,13,1,12.5,4.4,1.0,28.3,46.2,1,0,0,1363.41,4,3.5
ORD108217,DS_Mumbai_Andheri,Mumbai,Snacks,2024-02-06 14:57:00,Tuesday,14,0,6.8,6.0,2.8,17.4,33.0,1,0,0,551.11,8,4.3
ORD108218,DS_Mumbai_Andheri,Mumbai,Snacks,2024-05-07 22:03:00,Tuesday,22,0,2.2,3.5,2.3,21.5,29.5,0,0,0,1762.79,12,4.0
ORD108219,DS_Mumbai_BKC,Mumbai,Dairy,2024-10-04 16:44:00,Friday,16,0,6.8,3.9,0.8,16.4,27.9,0,0,0,476.32,8,3.8
ORD108220,DS_Mumbai_Andheri,Mumbai,Snacks,2024-03-02 06:17:00,Saturday,6,0,7.3,4.4,1.7,12.6,26.0,0,0,0,483.52,1,4.2
ORD108221,DS_Mumbai_Andheri,Mumbai,Frozen,2024-10-25 23:03:00,Friday,23,0,3.7,2.8,1.8,20.9,29.2,0,0,0,1106.93,4,4.3
ORD108222,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-01-22 19:44:00,Monday,19,1,10.3,4.6,2.1,21.9,38.9,1,1,0,1670.78,7,3.6
ORD108223,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-12-07 22:25:00,Saturday,22,0,4.5,2.0,1.3,23.7,31.5,1,0,0,995.98,5,3.4
ORD108224,DS_Delhi_CP,Delhi,Beverages,2024-06-28 11:54:00,Friday,11,0,6.6,2.7,2.0,23.8,35.1,1,0,0,775.45,6,3.8
ORD108225,DS_Bangalore_Whitefield,Bangalore,Personal Care,2024-07-06 19:53:00,Saturday,19,1,8.2,2.4,2.4,26.4,39.4,1,0,0,612.67,3,4.1
ORD108226,DS_Delhi_CP,Delhi,Fruits & Veg,2024-09-10 21:21:00,Tuesday,21,1,9.5,1.6,2.3,25.3,38.7,1,1,0,366.0,6,3.8
ORD108227,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-08-13 15:39:00,Tuesday,15,0,3.2,2.4,1.5,20.0,27.1,0,0,0,1561.62,3,4.4
ORD108228,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-07-16 07:39:00,Tuesday,7,0,5.9,4.0,2.7,19.8,32.400000000000006,1,0,0,716.89,4,4.0
ORD108229,DS_Mumbai_BKC,Mumbai,Staples,2024-05-20 23:28:00,Monday,23,0,4.9,2.3,2.5,13.6,23.299999999999997,0,1,1,1374.48,12,4.5
ORD108230,DS_Delhi_Lajpat,Delhi,Dairy,2024-12-06 16:29:00,Friday,16,0,9.4,3.7,2.0,11.3,26.400000000000002,0,0,0,875.0,4,4.3
ORD108231,DS_Delhi_CP,Delhi,Fruits & Veg,2024-05-09 07:18:00,Thursday,7,0,8.0,2.8,2.5,19.8,33.1,1,0,0,989.13,12,3.8
ORD108232,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-03-16 13:04:00,Saturday,13,1,9.4,1.5,1.8,21.8,34.5,1,0,0,687.73,6,3.9
ORD108233,DS_Delhi_Lajpat,Delhi,Staples,2024-08-27 12:40:00,Tuesday,12,1,10.0,4.1,2.1,21.5,37.7,1,0,0,931.64,8,3.4
ORD108234,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-04-21 07:55:00,Sunday,7,0,4.8,3.2,1.8,12.6,22.4,0,0,0,1723.22,6,4.6
ORD108235,DS_Bangalore_Whitefield,Bangalore,Snacks,2024-09-17 10:29:00,Tuesday,10,0,6.3,3.3,1.6,12.8,24.0,0,0,0,844.26,6,4.1
ORD108236,DS_Hyderabad_Hitech,Hyderabad,Beverages,2024-11-14 08:22:00,Thursday,8,1,5.9,3.8,1.6,22.7,34.0,1,0,0,1599.11,10,3.9
ORD108237,DS_Delhi_Lajpat,Delhi,Snacks,2024-11-21 06:40:00,Thursday,6,0,5.6,1.8,2.8,10.3,20.5,0,0,0,945.92,9,3.3
ORD108238,DS_Mumbai_BKC,Mumbai,Frozen,2024-05-17 15:40:00,Friday,15,0,7.7,1.5,2.6,19.9,31.699999999999996,1,0,0,1706.63,9,3.8
ORD108239,DS_Delhi_Lajpat,Delhi,Snacks,2024-07-28 23:29:00,Sunday,23,0,4.9,2.2,1.8,13.6,22.5,0,0,0,1168.42,8,4.7
ORD108240,DS_Mumbai_Andheri,Mumbai,Snacks,2024-06-11 18:05:00,Tuesday,18,0,4.5,3.5,2.5,13.6,24.1,0,1,0,1712.09,6,4.4
ORD108241,DS_Mumbai_BKC,Mumbai,Dairy,2024-01-23 21:59:00,Tuesday,21,1,8.2,2.8,1.8,20.5,33.3,1,0,0,1119.87,9,3.8
ORD108242,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-11-06 18:56:00,Wednesday,18,0,3.6,3.9,1.5,11.7,20.7,0,1,1,1006.63,1,4.1
ORD108243,DS_Pune_Kothrud,Pune,Frozen,2024-02-06 22:28:00,Tuesday,22,0,5.3,3.4,2.0,9.9,20.6,0,0,0,1115.71,1,4.6
ORD108244,DS_Mumbai_BKC,Mumbai,Fruits & Veg,2024-04-05 19:32:00,Friday,19,1,9.4,3.2,3.1,30.4,46.1,1,0,0,316.35,7,3.8
ORD108245,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-04-05 07:24:00,Friday,7,0,3.3,1.6,2.6,16.0,23.5,0,1,0,1761.93,2,4.1
ORD108246,DS_Pune_Kothrud,Pune,Frozen,2024-08-01 06:21:00,Thursday,6,0,3.7,3.4,2.6,25.6,35.3,1,0,0,680.61,3,3.5
ORD108247,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-10-09 10:47:00,Wednesday,10,0,7.3,2.9,2.4,18.0,30.6,1,0,0,232.89,5,3.4
ORD108248,DS_Pune_Kothrud,Pune,Staples,2024-02-12 06:44:00,Monday,6,0,8.6,3.1,1.8,18.9,32.4,1,0,0,535.43,8,3.4
ORD108249,DS_Mumbai_BKC,Mumbai,Snacks,2024-01-17 21:50:00,Wednesday,21,1,10.8,2.8,1.6,35.9,51.1,1,0,0,691.35,8,3.3
ORD108250,DS_Delhi_CP,Delhi,Frozen,2024-03-02 11:15:00,Saturday,11,0,6.7,3.1,1.5,16.3,27.6,0,0,0,1475.61,4,3.7
ORD108251,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-09-17 07:20:00,Tuesday,7,0,10.1,2.7,1.9,27.7,42.4,1,0,0,542.14,4,3.4
ORD108252,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-03-11 08:47:00,Monday,8,1,12.6,3.6,1.0,22.1,39.3,1,1,0,1531.93,7,3.9
ORD108253,DS_Mumbai_BKC,Mumbai,Frozen,2024-02-06 22:44:00,Tuesday,22,0,6.1,3.0,1.7,14.4,25.2,0,0,0,1612.31,8,4.1
ORD108254,DS_Mumbai_Andheri,Mumbai,Snacks,2024-11-29 08:36:00,Friday,8,1,13.9,2.1,1.8,24.1,41.900000000000006,1,0,0,1018.02,4,3.1
ORD108255,DS_Mumbai_Andheri,Mumbai,Dairy,2024-12-15 16:19:00,Sunday,16,0,6.9,1.7,1.5,12.3,22.4,0,0,0,727.53,4,3.5
ORD108256,DS_Mumbai_BKC,Mumbai,Personal Care,2024-04-23 09:09:00,Tuesday,9,1,12.5,3.5,2.5,28.2,46.7,1,0,0,1635.49,1,3.6
ORD108257,DS_Pune_Kothrud,Pune,Snacks,2024-04-08 14:52:00,Monday,14,0,5.9,4.0,2.8,11.7,24.4,0,1,1,1542.18,1,5.0
ORD108258,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-12-20 06:28:00,Friday,6,0,3.4,2.5,2.0,18.8,26.700000000000003,0,0,0,811.77,8,5.0
ORD108259,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-12-20 10:40:00,Friday,10,0,8.0,3.4,2.5,19.7,33.6,1,0,0,442.34,9,3.4
ORD108260,DS_Mumbai_BKC,Mumbai,Frozen,2024-04-07 08:18:00,Sunday,8,1,11.0,3.1,1.6,30.3,46.0,1,0,0,1639.8,4,3.7
ORD108261,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-10-10 06:49:00,Thursday,6,0,3.8,2.0,2.3,23.2,31.299999999999997,1,0,0,344.71,1,3.9
ORD108262,DS_Pune_Kothrud,Pune,Snacks,2024-09-29 14:46:00,Sunday,14,0,7.0,2.2,2.0,16.3,27.5,0,0,0,1239.61,9,4.1
ORD108263,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-10-01 15:03:00,Tuesday,15,0,5.8,2.3,2.4,13.0,23.5,0,0,0,391.51,12,3.7
ORD108264,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-12-17 06:08:00,Tuesday,6,0,4.4,3.9,2.2,9.1,19.6,0,1,0,831.58,7,4.4
ORD108265,DS_Pune_Kothrud,Pune,Staples,2024-03-05 16:11:00,Tuesday,16,0,5.9,2.6,1.9,11.3,21.700000000000003,0,0,0,442.47,12,4.3
ORD108266,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-05-10 14:22:00,Friday,14,0,3.5,2.6,1.8,21.8,29.7,0,0,0,326.51,10,4.2
ORD108267,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-08-13 21:19:00,Tuesday,21,1,11.4,1.8,1.9,26.7,41.8,1,0,0,229.77,1,4.2
ORD108268,DS_Delhi_Lajpat,Delhi,Beverages,2024-01-08 19:13:00,Monday,19,1,7.7,2.2,2.3,32.1,44.3,1,0,0,616.02,12,3.8
ORD108269,DS_Mumbai_BKC,Mumbai,Snacks,2024-01-10 22:16:00,Wednesday,22,0,3.8,1.9,2.1,19.8,27.6,0,0,0,866.53,12,4.1
ORD108270,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-04-04 13:29:00,Thursday,13,1,7.8,4.1,1.8,26.6,40.3,1,0,0,687.19,12,3.0
ORD108271,DS_Pune_Kothrud,Pune,Frozen,2024-03-05 15:33:00,Tuesday,15,0,8.4,2.3,2.7,21.1,34.5,1,0,0,1159.39,9,3.1
ORD108272,DS_Delhi_Lajpat,Delhi,Snacks,2024-03-25 11:57:00,Monday,11,0,6.5,4.7,1.7,26.3,39.2,1,0,0,1543.7,4,3.9
ORD108273,DS_Mumbai_Andheri,Mumbai,Staples,2024-04-04 11:28:00,Thursday,11,0,8.7,3.2,1.9,27.2,41.0,1,0,0,559.42,7,4.0
ORD108274,DS_Mumbai_Andheri,Mumbai,Beverages,2024-04-08 13:33:00,Monday,13,1,9.5,3.4,1.7,24.5,39.1,1,0,0,1588.88,4,4.2
ORD108275,DS_Mumbai_Andheri,Mumbai,Staples,2024-06-22 22:56:00,Saturday,22,0,5.7,2.1,1.5,18.4,27.7,0,0,0,1273.7,8,3.9
ORD108276,DS_Bangalore_Whitefield,Bangalore,Staples,2024-03-12 11:11:00,Tuesday,11,0,3.1,1.8,2.6,17.3,24.8,0,0,0,1546.8,11,4.2
ORD108277,DS_Delhi_CP,Delhi,Staples,2024-01-24 07:46:00,Wednesday,7,0,4.1,2.4,1.7,16.6,24.8,0,0,0,1184.94,4,3.5
ORD108278,DS_Bangalore_Koramangala,Bangalore,Staples,2024-03-09 07:12:00,Saturday,7,0,8.2,3.0,2.1,22.6,35.9,1,0,0,1510.26,8,4.0
ORD108279,DS_Delhi_Lajpat,Delhi,Frozen,2024-10-10 15:23:00,Thursday,15,0,4.8,3.6,2.3,19.6,30.3,1,0,0,1536.98,6,4.1
ORD108280,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-01-28 10:06:00,Sunday,10,0,7.6,3.7,2.7,18.1,32.1,1,0,0,1342.32,4,3.7
ORD108281,DS_Delhi_Lajpat,Delhi,Beverages,2024-07-25 18:26:00,Thursday,18,0,7.6,2.8,2.2,15.2,27.799999999999997,0,0,0,1195.07,4,3.3
ORD108282,DS_Bangalore_Whitefield,Bangalore,Personal Care,2024-09-16 18:46:00,Monday,18,0,7.2,1.5,1.7,22.1,32.5,1,0,0,631.05,2,4.0
ORD108283,DS_Pune_Kothrud,Pune,Staples,2024-10-04 16:54:00,Friday,16,0,8.4,1.0,2.1,16.7,28.2,0,0,0,1530.56,12,4.6
ORD108284,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-05-30 16:46:00,Thursday,16,0,9.0,1.7,2.0,22.2,34.9,1,0,0,1289.72,10,3.6
ORD108285,DS_Pune_Kothrud,Pune,Personal Care,2024-09-11 12:31:00,Wednesday,12,1,13.5,2.6,1.8,18.6,36.5,1,0,0,1096.99,3,3.8
ORD108286,DS_Delhi_Lajpat,Delhi,Beverages,2024-02-15 22:41:00,Thursday,22,0,-0.0,2.8,2.6,11.0,16.4,0,0,0,1224.33,2,3.6
ORD108287,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-07-23 13:15:00,Tuesday,13,1,12.2,4.3,1.3,32.7,50.5,1,0,0,430.42,9,3.9
ORD108288,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-11-04 08:06:00,Monday,8,1,12.1,2.2,2.7,22.7,39.7,1,0,0,1349.13,7,3.6
ORD108289,DS_Delhi_CP,Delhi,Personal Care,2024-05-31 20:29:00,Friday,20,1,11.0,2.6,1.2,24.7,39.5,1,1,1,1777.16,11,3.6
ORD108290,DS_Mumbai_BKC,Mumbai,Beverages,2024-02-06 14:56:00,Tuesday,14,0,4.5,4.2,3.2,13.4,25.299999999999997,0,1,0,743.69,5,4.3
ORD108291,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-06-29 09:11:00,Saturday,9,1,9.2,5.3,2.2,28.6,45.3,1,0,0,832.44,11,4.2
ORD108292,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-11-01 06:29:00,Friday,6,0,6.3,2.8,2.8,21.9,33.8,1,0,0,499.08,2,3.4
ORD108293,DS_Delhi_Lajpat,Delhi,Snacks,2024-05-13 17:26:00,Monday,17,0,4.6,2.6,2.6,25.4,35.199999999999996,1,0,0,1069.65,4,4.6
ORD108294,DS_Bangalore_Whitefield,Bangalore,Staples,2024-08-04 16:06:00,Sunday,16,0,4.6,3.1,1.8,17.1,26.6,0,0,0,1013.58,3,4.6
ORD108295,DS_Delhi_Lajpat,Delhi,Beverages,2024-01-27 15:31:00,Saturday,15,0,5.9,4.3,1.7,21.7,33.599999999999994,1,0,0,694.8,7,3.5
ORD108296,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-07-05 19:05:00,Friday,19,1,6.3,2.0,2.1,33.6,44.0,1,1,0,1040.94,4,3.5
ORD108297,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-05-12 09:19:00,Sunday,9,1,9.7,3.5,1.7,21.6,36.5,1,0,0,1461.98,7,3.7
ORD108298,DS_Delhi_Lajpat,Delhi,Frozen,2024-09-17 10:23:00,Tuesday,10,0,5.1,1.2,1.7,21.1,29.1,0,0,0,1544.15,2,4.5
ORD108299,DS_Bangalore_Koramangala,Bangalore,Staples,2024-11-25 13:59:00,Monday,13,1,12.7,4.3,1.5,20.3,38.8,1,0,0,478.18,6,3.4
ORD108300,DS_Delhi_CP,Delhi,Dairy,2024-11-09 07:33:00,Saturday,7,0,5.7,2.4,1.9,13.6,23.6,0,0,0,261.2,12,4.5
ORD108301,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-12-18 22:26:00,Wednesday,22,0,4.1,2.0,2.3,21.6,30.0,0,0,0,563.4,5,4.1
ORD108302,DS_Pune_Kothrud,Pune,Dairy,2024-09-25 19:53:00,Wednesday,19,1,11.7,3.8,2.9,27.7,46.099999999999994,1,0,0,876.67,3,4.4
ORD108303,DS_Pune_Kothrud,Pune,Snacks,2024-02-02 23:05:00,Friday,23,0,6.1,4.4,2.7,17.3,30.5,1,0,0,798.59,5,3.4
ORD108304,DS_Mumbai_BKC,Mumbai,Dairy,2024-12-05 23:09:00,Thursday,23,0,5.0,3.4,1.4,15.7,25.5,0,0,0,1132.74,11,4.7
ORD108305,DS_Pune_Kothrud,Pune,Beverages,2024-12-17 07:45:00,Tuesday,7,0,7.3,0.6,1.3,28.8,38.0,1,1,1,1080.1,11,4.2
ORD108306,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-01-11 17:48:00,Thursday,17,0,4.8,1.5,1.4,20.5,28.2,0,0,0,1090.48,10,5.0
ORD108307,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-12-23 23:40:00,Monday,23,0,9.8,1.4,1.9,13.7,26.8,0,0,0,1444.71,2,4.3
ORD108308,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-03-27 18:05:00,Wednesday,18,0,3.3,2.5,1.6,20.6,28.0,0,0,0,358.33,8,4.0
ORD108309,DS_Mumbai_Andheri,Mumbai,Staples,2024-05-31 17:05:00,Friday,17,0,5.3,3.5,2.8,28.6,40.2,1,0,0,1522.25,9,3.9
ORD108310,DS_Bangalore_Whitefield,Bangalore,Staples,2024-09-13 12:41:00,Friday,12,1,9.8,4.3,2.6,28.4,45.1,1,0,0,1060.11,1,3.1
ORD108311,DS_Delhi_Lajpat,Delhi,Personal Care,2024-06-25 20:43:00,Tuesday,20,1,12.4,3.4,1.6,20.6,38.0,1,0,0,1646.58,9,3.9
ORD108312,DS_Mumbai_BKC,Mumbai,Snacks,2024-01-19 06:19:00,Friday,6,0,1.0,2.9,1.7,14.2,19.799999999999997,0,0,0,1098.42,3,4.0
ORD108313,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-01-19 09:56:00,Friday,9,1,7.0,4.1,0.9,24.8,36.8,1,0,0,373.17,11,3.4
ORD108314,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-12-07 20:57:00,Saturday,20,1,14.0,3.0,0.9,26.7,44.599999999999994,1,1,0,502.99,11,3.3
ORD108315,DS_Mumbai_Andheri,Mumbai,Snacks,2024-09-19 08:00:00,Thursday,8,1,12.0,3.6,2.7,24.9,43.2,1,0,0,854.92,1,4.0
ORD108316,DS_Delhi_CP,Delhi,Snacks,2024-10-23 17:52:00,Wednesday,17,0,6.1,2.4,2.5,11.8,22.8,0,0,0,1125.94,4,4.2
ORD108317,DS_Bangalore_Koramangala,Bangalore,Staples,2024-12-09 07:53:00,Monday,7,0,4.9,3.8,1.5,16.0,26.2,0,0,0,575.04,12,4.2
ORD108318,DS_Delhi_CP,Delhi,Personal Care,2024-04-23 17:36:00,Tuesday,17,0,9.0,2.5,1.8,11.3,24.6,0,0,0,590.24,9,3.8
ORD108319,DS_Pune_Kothrud,Pune,Staples,2024-07-22 08:34:00,Monday,8,1,10.8,3.0,2.0,32.7,48.5,1,0,0,823.37,9,3.0
ORD108320,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-02-08 11:05:00,Thursday,11,0,10.6,4.2,1.8,20.0,36.6,1,0,0,593.28,7,3.4
ORD108321,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-11-04 12:48:00,Monday,12,1,10.6,5.1,1.7,22.8,40.2,1,0,0,1306.17,3,3.4
ORD108322,DS_Delhi_CP,Delhi,Beverages,2024-04-25 16:08:00,Thursday,16,0,4.8,2.6,1.5,16.7,25.6,0,0,0,1316.21,4,4.2
ORD108323,DS_Mumbai_BKC,Mumbai,Beverages,2024-02-26 13:54:00,Monday,13,1,9.2,0.7,1.9,23.8,35.6,1,0,0,990.7,9,4.5
ORD108324,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-12-28 16:30:00,Saturday,16,0,6.1,3.9,1.8,24.5,36.3,1,1,0,391.65,10,3.3
ORD108325,DS_Bangalore_Koramangala,Bangalore,Staples,2024-09-11 17:58:00,Wednesday,17,0,7.0,3.8,2.3,28.8,41.900000000000006,1,0,0,948.05,1,3.5
ORD108326,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-10-18 19:16:00,Friday,19,1,12.8,4.2,2.0,33.2,52.2,1,0,0,568.43,10,3.6
ORD108327,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-09-20 13:51:00,Friday,13,1,10.0,3.0,1.4,27.8,42.2,1,0,0,1581.91,11,3.9
ORD108328,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-01-23 09:27:00,Tuesday,9,1,9.8,4.8,1.8,15.4,31.800000000000004,1,0,0,965.14,9,4.5
ORD108329,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-08-20 20:33:00,Tuesday,20,1,12.0,3.6,1.8,25.7,43.099999999999994,1,0,0,507.77,3,3.2
ORD108330,DS_Pune_Kothrud,Pune,Dairy,2024-06-21 12:39:00,Friday,12,1,9.5,2.1,2.1,28.6,42.3,1,0,0,501.28,7,3.3
ORD108331,DS_Delhi_Lajpat,Delhi,Staples,2024-03-05 18:46:00,Tuesday,18,0,7.4,3.2,2.3,16.8,29.700000000000003,0,1,0,1674.76,12,4.5
ORD108332,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-02-27 17:46:00,Tuesday,17,0,4.6,1.3,1.3,15.5,22.7,0,0,0,1198.72,5,3.6
ORD108333,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-07-20 23:12:00,Saturday,23,0,9.1,2.9,2.5,21.9,36.4,1,0,0,1001.13,11,3.7
ORD108334,DS_Pune_Kothrud,Pune,Dairy,2024-02-10 20:04:00,Saturday,20,1,17.1,5.9,2.7,19.5,45.2,1,0,0,660.87,9,4.3
ORD108335,DS_Pune_Kothrud,Pune,Snacks,2024-05-25 18:50:00,Saturday,18,0,2.5,4.4,0.7,16.4,24.0,0,1,1,542.25,7,4.7
ORD108336,DS_Bangalore_Koramangala,Bangalore,Staples,2024-06-16 18:20:00,Sunday,18,0,6.8,1.5,2.1,19.9,30.299999999999997,1,0,0,491.42,7,3.8
ORD108337,DS_Delhi_Lajpat,Delhi,Personal Care,2024-07-19 12:45:00,Friday,12,1,9.2,3.9,2.6,23.2,38.9,1,0,0,1388.98,4,4.3
ORD108338,DS_Delhi_CP,Delhi,Frozen,2024-12-03 10:56:00,Tuesday,10,0,5.7,2.5,2.7,24.6,35.5,1,0,0,1566.54,5,3.5
ORD108339,DS_Delhi_CP,Delhi,Personal Care,2024-02-19 07:14:00,Monday,7,0,4.5,4.8,1.9,18.0,29.200000000000003,0,0,0,1379.26,10,4.1
ORD108340,DS_Delhi_CP,Delhi,Staples,2024-01-16 15:41:00,Tuesday,15,0,8.6,5.1,2.0,30.1,45.8,1,0,0,1065.53,12,3.5
ORD108341,DS_Delhi_Lajpat,Delhi,Snacks,2024-09-12 07:58:00,Thursday,7,0,5.4,3.7,1.6,21.3,32.0,1,0,0,413.05,4,3.5
ORD108342,DS_Pune_Kothrud,Pune,Snacks,2024-12-25 12:47:00,Wednesday,12,1,6.9,1.3,1.8,26.1,36.1,1,0,0,911.53,12,3.2
ORD108343,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-02-11 11:38:00,Sunday,11,0,6.4,3.2,1.9,13.4,24.900000000000002,0,0,0,1519.27,10,4.3
ORD108344,DS_Delhi_CP,Delhi,Snacks,2024-01-13 08:14:00,Saturday,8,1,9.7,4.0,1.4,24.6,39.7,1,0,0,144.34,5,3.2
ORD108345,DS_Pune_Kothrud,Pune,Beverages,2024-05-16 06:42:00,Thursday,6,0,5.5,1.9,1.5,18.0,26.9,0,0,0,660.71,12,4.0
ORD108346,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-11-04 08:59:00,Monday,8,1,12.9,4.2,2.4,27.9,47.4,1,0,0,1769.71,10,3.8
